Listing_ID,Host_Name,Property_Type,Location,Bedrooms,Bathrooms,Accommodates,Review_Score,Number_of_Reviews,Superhost,Host_Experience,Cleaning_Fee,Minimum_Nights,Amenities_Score,Instant_Bookable
997504,Linh Chen,Studio,Outer Suburb,1,1,2,3.71,16,No,4,61.0,1,6.0,No
990468,Noah Lee,Studio,Outer Suburb,1,1,3,4.24,38,No,0,38.0,3,7.0,No
992146,Mia Chen,Apartment,Inner Suburb,1,2,2,4.39,64,No,2,34.0,3,3.0,No
993172,Amelia Patel,Studio,Outer Suburb,1,1,2,3.85,20,No,5,46.0,1,5.0,Yes
995469,Samuel King,Apartment,CBD,2,1,4,4.08,66,No,6,61.0,1,6.0,Yes
994711,Oliver Tran,House,Inner Suburb,5,3,10,4.5,25,No,1,86.0,2,5.0,No
996101,Lily Ali,House,CBD,4,3,8,4.52,86,Yes,7,85.0,2,7.0,Yes
990331,Omar Brown,Apartment,CBD,2,2,5,4.09,28,No,0,65.0,2,6.0,No
991081,Minh King,Townhouse,Outer Suburb,3,2,8,5.0,33,Yes,1,79.0,5,8.0,Yes
991672,David Lee,Villa,Outer Suburb,3,3,6,4.44,29,Yes,1,82.0,1,7.0,Yes
996571,Emma Smith,Studio,CBD,1,1,4,4.4,43,No,2,50.0,1,2.0,No
995615,Mai Harris,Studio,Inner Suburb,1,1,2,4.56,25,Yes,3,52.0,3,6.0,No
996333,Ethan Patel,Townhouse,Regional,3,2,8,4.09,67,Yes,10,62.0,1,5.0,No
997985,Sarah Chen,House,CBD,4,3,7,4.62,41,Yes,1,76.0,1,6.0,Yes
990282,Anna Chen,Apartment,Inner Suburb,2,2,4,4.52,21,No,2,60.0,2,6.0,Yes
996592,William Martin,Apartment,Outer Suburb,1,2,2,4.23,17,No,9,44.0,2,4.0,Yes
991651,Hannah Young,House,CBD,5,4,10,4.06,12,No,2,109.0,2,7.0,Yes
990303,Mai Harris,House,Regional,5,2,9,4.47,52,No,4,86.0,1,7.0,Yes
990022,David Nguyen,House,Regional,3,2,8,4.62,33,No,0,67.0,1,4.0,No
993907,Lucas Lee,Apartment,Inner Suburb,1,1,2,4.52,53,No,10,60.0,2,5.0,No
996105,Minh Le,Apartment,Regional,1,1,4,4.48,71,No,0,48.0,2,3.0,No
997137,Priya Patel,House,CBD,4,2,9,4.32,42,Yes,5,80.0,2,5.0,No
997620,An Patel,House,Outer Suburb,2,2,5,4.61,49,No,1,44.0,2,5.0,No
992982,Sarah Chen,House,CBD,5,3,10,4.61,11,No,3,115.0,1,7.0,No
992062,Thomas Jones,Apartment,Inner Suburb,1,1,2,4.4,153,No,2,18.0,3,3.0,Yes
994039,Omar King,House,CBD,3,2,6,4.03,3,No,1,74.0,3,3.0,Yes
991830,Zoe Lee,Apartment,Inner Suburb,2,2,4,4.35,3,No,0,55.0,2,4.0,No
997115,Noah Brown,Apartment,CBD,2,2,3,4.22,34,Yes,1,47.0,3,6.0,Yes
990698,Omar Wilson,Studio,CBD,1,2,2,4.73,131,Yes,2,61.0,3,7.0,Yes
991466,Aisha Singh,Apartment,Inner Suburb,1,2,2,4.15,24,No,1,46.0,4,4.0,No
997832,Arjun Martin,Studio,Outer Suburb,1,1,1,4.65,30,Yes,3,63.0,10,,Yes
996552,Isla Wilson,House,CBD,3,2,7,5.0,62,Yes,15,89.0,1,9.0,Yes
991555,Aisha Clark,Apartment,Inner Suburb,1,1,1,4.54,132,No,5,43.0,2,5.0,Yes
997057,Anna Le,Apartment,CBD,3,2,6,4.29,50,No,5,60.0,3,5.0,Yes
992096,Wei Singh,House,Outer Suburb,5,3,10,4.9,91,Yes,4,104.0,2,8.0,Yes
990368,Oliver Wilson,Apartment,Outer Suburb,2,2,3,,82,No,2,,2,5.0,No
991404,Daniel Wilson,House,Regional,3,2,6,4.86,52,Yes,0,73.0,2,6.0,Yes
991255,Chloe Anderson,Studio,Inner Suburb,1,1,2,4.79,155,Yes,4,33.0,3,4.0,Yes
996799,Lily Lee,House,Regional,4,3,10,4.46,32,No,2,93.0,2,6.0,No
996398,Ben Le,House,Inner Suburb,3,2,6,4.31,37,No,5,59.0,1,4.0,No
992464,Liam Smith,Studio,Outer Suburb,1,1,1,4.49,62,No,0,50.0,3,7.0,Yes
994112,An Jones,House,Regional,4,3,10,4.49,17,No,3,77.0,2,7.0,No
990448,Lucas Thomas,Townhouse,Outer Suburb,3,3,6,4.41,4,No,1,74.0,2,6.0,Yes
995947,Anna Singh,Townhouse,Inner Suburb,2,2,3,4.4,37,Yes,5,48.0,1,3.0,No
997490,James Scott,House,CBD,3,2,6,4.35,117,No,5,80.0,3,6.0,No
994108,Oliver Scott,Townhouse,CBD,2,2,5,4.63,14,No,3,67.0,1,4.0,Yes
992684,Hannah Smith,Townhouse,Outer Suburb,3,3,6,4.95,101,Yes,0,61.0,4,3.0,Yes
992378,Wei Patel,Townhouse,Inner Suburb,3,2,8,4.28,253,No,1,67.0,3,4.0,Yes
996544,Samuel Walker,Studio,CBD,1,2,4,4.7,29,No,4,69.0,3,6.0,Yes
995779,Samuel Wilson,Apartment,CBD,2,2,4,4.09,26,No,0,59.0,1,6.0,No
992780,Amelia Wilson,Apartment,Inner Suburb,1,2,2,4.31,3,No,0,48.0,3,4.0,Yes
994887,Grace Harris,Studio,Regional,1,1,1,4.45,56,Yes,12,57.0,4,4.0,Yes
992314,Lily King,Apartment,Outer Suburb,1,1,2,4.1,16,No,1,47.0,1,5.0,No
995152,Emma Smith,House,Regional,3,2,7,4.44,24,Yes,2,83.0,3,10.0,No
993932,Isla Harris,Studio,Outer Suburb,1,1,2,4.83,17,No,2,49.0,2,7.0,No
994263,Michael Scott,Apartment,Outer Suburb,1,1,4,4.83,124,No,1,60.0,10,4.0,No
995250,Thomas Nguyen,Apartment,Inner Suburb,1,2,3,4.08,9,No,0,50.0,1,6.0,No
992626,Zoe Wilson,House,Outer Suburb,4,2,8,4.25,19,No,1,77.0,1,6.0,Yes
994140,Sophie King,Villa,Inner Suburb,3,2,8,4.63,49,Yes,2,66.0,2,5.0,No
995505,Mei Jones,House,Inner Suburb,5,4,10,4.67,47,No,1,94.0,3,8.0,Yes
997257,Chloe Walker,House,Regional,3,2,8,4.3,55,Yes,6,72.0,2,4.0,No
997646,Grace Scott,Apartment,Outer Suburb,1,2,4,4.56,24,No,1,50.0,2,6.0,Yes
992243,Amelia Brown,Apartment,Inner Suburb,1,1,4,4.46,44,Yes,3,54.0,3,7.0,Yes
994433,Sophie Jones,Apartment,CBD,1,1,4,4.31,49,No,1,43.0,7,5.0,Yes
994283,Anna Lee,Studio,Inner Suburb,1,1,3,4.32,12,No,1,71.0,2,7.0,Yes
997534,Mia Scott,House,Outer Suburb,4,2,8,4.7,91,Yes,1,95.0,2,7.0,No
997801,William Young,Apartment,CBD,2,2,3,4.14,4,No,0,71.0,2,5.0,No
995595,Aisha Wilson,Apartment,CBD,1,2,3,4.08,2,No,0,54.0,2,5.0,Yes
994288,Mai Scott,Studio,Inner Suburb,1,2,3,4.44,41,Yes,7,38.0,3,4.0,No
997381,Oliver Harris,Apartment,Outer Suburb,1,2,2,4.43,113,No,6,60.0,4,6.0,No
990460,Priya Patel,Townhouse,Outer Suburb,3,2,6,4.31,25,No,3,68.0,3,6.0,Yes
990722,Zoe Clark,Apartment,Outer Suburb,1,2,3,4.39,34,No,1,53.0,2,8.0,Yes
990389,An Le,Townhouse,CBD,3,2,6,4.05,37,No,0,78.0,1,5.0,Yes
994953,Mia Martin,Apartment,Inner Suburb,2,2,4,4.93,32,No,8,59.0,1,7.0,Yes
994137,Jack Le,Townhouse,Regional,3,3,6,4.4,8,No,3,81.0,1,5.0,Yes
995536,Emily Harris,Studio,Inner Suburb,1,1,1,4.45,11,No,0,35.0,1,3.0,Yes
991089,Daniel Wilson,Apartment,Regional,3,2,8,4.49,19,No,5,63.0,2,4.0,No
994559,Mei Martin,Apartment,Regional,2,2,3,4.21,19,No,2,46.0,2,3.0,No
991908,Oliver Singh,Apartment,Outer Suburb,1,2,2,4.32,87,Yes,13,62.0,3,7.0,Yes
994814,Arjun Le,Apartment,Inner Suburb,1,2,2,4.48,136,Yes,7,46.0,7,7.0,No
996527,Mai Martin,House,CBD,3,2,6,4.37,9,No,0,80.0,2,7.0,No
997777,Olivia Wang,Apartment,Inner Suburb,3,2,6,4.48,25,No,0,89.0,2,8.0,No
994256,Wei White,Studio,Regional,1,2,2,,40,Yes,5,,2,4.0,Yes
990626,Ava Singh,House,Outer Suburb,2,1,5,4.29,63,Yes,6,65.0,2,6.0,No
990121,Jack Thomas,Townhouse,Outer Suburb,3,2,7,4.12,36,No,1,53.0,1,5.0,Yes
991042,Ava Harris,Studio,CBD,1,1,4,4.22,107,Yes,6,48.0,1,4.0,No
990435,Amelia Thomas,Villa,CBD,3,2,6,4.91,15,No,3,81.0,1,8.0,Yes
994774,Jack Lee,Apartment,Inner Suburb,1,2,3,4.46,8,No,0,54.0,1,5.0,No
993412,Samuel Scott,House,Outer Suburb,3,2,6,3.96,39,No,1,82.0,1,6.0,No
995534,Samuel Harris,Apartment,Outer Suburb,2,1,6,4.33,15,No,0,62.0,1,8.0,Yes
994718,Henry Wang,Studio,Inner Suburb,1,1,3,4.53,92,Yes,2,49.0,7,5.0,Yes
995470,Jack Singh,Apartment,CBD,1,2,2,3.78,29,No,8,41.0,2,7.0,No
995587,Mia Thomas,Studio,Outer Suburb,1,2,1,4.55,7,No,3,41.0,5,7.0,No
991972,Emily Singh,House,Regional,4,3,9,,63,No,3,103.0,2,9.0,Yes
995693,Ethan Le,Apartment,Regional,1,1,1,3.97,69,No,7,34.0,7,3.0,No
995395,Emma Young,Townhouse,Regional,3,2,6,4.5,56,No,8,60.0,1,4.0,Yes
990369,Lucas Patel,Studio,Regional,1,1,3,4.86,20,No,6,49.0,3,7.0,No
994581,Priya King,Studio,Regional,1,2,3,4.63,76,Yes,1,57.0,3,5.0,No
997080,Priya White,Apartment,Inner Suburb,2,1,3,4.2,59,No,7,54.0,3,6.0,Yes
995171,Jack Wang,Apartment,Inner Suburb,2,2,4,4.5,40,No,7,74.0,5,6.0,Yes
992005,Linh King,Apartment,CBD,3,2,6,4.23,16,No,1,88.0,2,7.0,Yes
995696,Omar Chen,Studio,Inner Suburb,1,1,2,4.4,76,No,2,37.0,2,6.0,No
991391,Anna Ali,Apartment,Inner Suburb,1,1,3,4.6,13,No,11,45.0,3,4.0,Yes
997261,James King,Studio,Regional,1,2,3,,43,Yes,3,,1,6.0,No
997411,Mei Wang,Studio,CBD,1,1,4,4.57,5,No,1,56.0,1,,No
992224,Arjun Khan,Studio,Inner Suburb,1,1,3,4.28,14,No,0,36.0,2,4.0,No
991341,Ethan Khan,Townhouse,Regional,3,3,5,4.74,139,No,2,68.0,1,7.0,Yes
993557,Anna Clark,Apartment,Inner Suburb,2,2,6,4.51,110,No,0,64.0,2,7.0,No
991606,Anna Khan,Studio,Outer Suburb,1,2,3,4.11,51,No,8,53.0,1,8.0,No
990892,Minh Martin,House,Outer Suburb,3,3,8,4.41,55,No,1,70.0,2,6.0,Yes
990840,Liam Clark,Apartment,Outer Suburb,2,2,3,4.64,41,Y,8,54.0,2,6.0,No
995927,Henry Chen,House,Inner Suburb,4,2,7,4.45,49,Yes,4,73.0,1,8.0,Yes
996110,Ethan Smith,Apartment,Regional,2,2,5,4.46,60,Yes,12,60.0,7,5.0,Yes
995800,Daniel Wilson,Apartment,CBD,2,2,4,4.71,61,No,1,61.0,1,6.0,Yes
995798,Ben Khan,Townhouse,Outer Suburb,2,2,5,4.96,45,Yes,6,76.0,5,8.0,Yes
992563,Michael Le,Apartment,Outer Suburb,1,1,3,4.71,59,Yes,6,23.0,1,4.0,Yes
991382,Oliver Harris,Apartment,Inner Suburb,2,2,3,4.57,40,Yes,2,55.0,2,4.0,Yes
997843,Isla Singh,Townhouse,Regional,2,2,3,4.78,64,No,2,66.0,5,8.0,Yes
997090,William King,Studio,Outer Suburb,1,1,3,4.07,48,No,4,46.0,5,4.0,Yes
990083,Ben Young,Townhouse,Outer Suburb,4,2,9,4.98,47,Yes,2,70.0,1,6.0,Yes
996301,Ethan Tran,House,CBD,3,1,5,4.27,70,Yes,1,63.0,2,6.0,No
996960,An Martin,Studio,Regional,1,1,1,4.68,55,Yes,6,61.0,2,5.0,Yes
997742,Priya Brown,Villa,Inner Suburb,4,4,7,4.65,16,No,2,81.0,2,7.0,No
995079,Oliver Patel,Studio,Inner Suburb,1,1,2,4.52,23,No,10,38.0,3,3.0,No
992965,Lucas Nguyen,Apartment,CBD,2,2,6,4.81,45,Yes,12,71.0,5,6.0,Yes
997714,James Taylor,Townhouse,CBD,2,2,4,4.08,16,No,1,56.0,1,4.0,No
993996,Aisha Smith,House,Regional,4,3,8,4.58,134,No,1,70.0,1,4.0,Yes
995832,Arjun Harris,Apartment,Inner Suburb,1,1,2,4.45,18,Yes,0,50.0,2,6.0,No
991740,Sophie Harris,Apartment,Inner Suburb,1,2,2,4.5,57,Yes,5,49.0,1,6.0,Yes
994034,Mei Anderson,House,Regional,2,1,5,4.01,76,No,7,75.0,1,7.0,Yes
997718,Jack Patel,Apartment,Outer Suburb,1,2,3,4.4,34,No,1,50.0,4,4.0,Yes
991343,Isla Scott,Apartment,Outer Suburb,1,1,3,4.56,99,No,6,49.0,1,6.0,Yes
990861,Olivia Tran,Apartment,Inner Suburb,1,1,2,4.59,12,No,6,21.0,5,5.0,No
995973,Priya Wang,Villa,Inner Suburb,5,4,10,4.92,22,No,2,116.0,1,,No
992287,Anna Lee,Apartment,Inner Suburb,1,2,1,4.7,41,Yes,3,44.0,5,3.0,Yes
991386,Lily Wilson,Apartment,Regional,2,2,4,4.45,44,No,3,63.0,2,5.0,Yes
990010,Thomas Walker,Apartment,Regional,2,2,4,4.72,42,No,6,65.0,1,4.0,Yes
994589,Zoe Brown,Apartment,Outer Suburb,2,1,3,4.25,116,No,2,68.0,2,10.0,No
995092,Grace Young,Villa,Outer Suburb,5,3,9,4.48,33,No,4,99.0,1,9.0,Yes
994986,Oliver Harris,Apartment,CBD,1,1,1,4.75,18,No,1,41.0,2,5.0,No
